"Company";"Company_Old";"NAIC";"Plan";"State";"Area";"Zip_Lookup_Code";"Gender";"T/NT";"Couple_Fac";"Eff_Date";"Rate_Type";"Age_For_Sorting";"Lowest_Rate?";"Highest_Rate?";"Age";"Monthly_Rate";"Quarterly_Rate";"Semi-Annual_Rate";"Annual_Rate";"Policy Fee";"Household Discount"
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"TN";1;5292.00;"Female";"Non-Tobacco";"";9/13/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";150.37;451.12;902.24;1804.48;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"TN";1;5292.00;"Female";"Tobacco";"";9/13/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";137.96;413.87;827.74;1655.47;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"TN";1;5292.00;"Female";"Tobacco";"";9/13/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";172.84;518.53;1037.06;2074.11;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"TN";1;5292.00;"Male";"Non-Tobacco";"";9/13/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";137.96;413.87;827.74;1655.47;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"TN";1;5292.00;"Male";"Non-Tobacco";"";9/13/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";172.84;518.53;1037.06;2074.11;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"TN";1;5292.00;"Male";"Tobacco";"";9/13/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";158.57;475.71;951.42;1902.84;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"TN";1;5292.00;"Male";"Tobacco";"";9/13/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";198.67;596.01;1192.02;2384.04;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";1;5330.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";160.88;482.64;965.28;1930.55;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";1;5330.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";202.92;608.75;1217.51;2435.01;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";1;5330.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";184.92;554.76;1109.51;2219.02;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";1;5330.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";233.24;699.72;1399.43;2798.86;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";1;5330.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";184.92;554.76;1109.51;2219.02;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";1;5330.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";233.24;699.72;1399.43;2798.86;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";1;5330.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";212.55;637.65;1275.30;2550.60;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";1;5330.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";268.09;804.27;1608.54;3217.08;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";2;5331.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";176.97;530.90;1061.80;2123.60;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";2;5331.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";223.21;669.63;1339.26;2678.51;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";2;5331.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";203.41;610.23;1220.46;2440.92;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";2;5331.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";256.56;769.69;1539.38;3078.75;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";2;5331.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";203.41;610.23;1220.46;2440.92;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";2;5331.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";256.56;769.69;1539.38;3078.75;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";2;5331.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";233.80;701.42;1402.83;2805.66;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";2;5331.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";294.90;884.70;1769.40;3538.79;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";3;5332.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";193.05;579.16;1158.33;2316.65;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";3;5332.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";243.50;730.50;1461.01;2922.01;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";3;5332.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";221.90;665.71;1331.41;2662.82;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";3;5332.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";279.89;839.66;1679.32;3358.63;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";3;5332.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";221.90;665.71;1331.42;2662.83;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";3;5332.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";279.89;839.66;1679.32;3358.64;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";3;5332.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";255.06;765.18;1530.36;3060.72;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"A";"WI";3;5332.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";321.71;965.13;1930.25;3860.50;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";1;5277.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";175.75;527.26;1054.52;2109.03;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";1;5277.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";229.99;689.98;1379.95;2759.90;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";1;5277.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";202.01;606.04;1212.09;2424.17;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";1;5277.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";264.36;793.08;1586.15;3172.30;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";1;5277.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";202.01;606.04;1212.09;2424.17;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";1;5277.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";264.36;793.08;1586.15;3172.30;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";1;5277.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";232.20;696.60;1393.20;2786.40;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";1;5277.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";303.86;911.58;1823.16;3646.32;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";2;5278.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";207.39;622.16;1244.33;2488.65;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";2;5278.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";271.39;814.17;1628.34;3256.68;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";2;5278.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";238.38;715.13;1430.26;2860.52;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";2;5278.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";311.94;935.83;1871.66;3743.31;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";2;5278.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";238.38;715.13;1430.26;2860.52;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";2;5278.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";311.94;935.83;1871.66;3743.31;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";2;5278.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";274.00;821.99;1643.98;3287.95;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";2;5278.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";358.55;1075.67;2151.33;4302.66;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";3;5279.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";244.30;732.89;1465.78;2931.55;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";3;5279.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";319.69;959.07;1918.14;3836.27;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";3;5279.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";280.80;842.40;1684.80;3369.60;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";3;5279.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";367.46;1102.38;2204.75;4409.50;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";3;5279.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";280.80;842.40;1684.80;3369.60;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";3;5279.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";367.46;1102.37;2204.75;4409.49;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";3;5279.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";322.76;968.28;1936.55;3873.10;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"MI";3;5279.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";422.36;1267.10;2534.19;5068.38;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"TN";1;5292.00;"Female";"Non-Tobacco";"";9/13/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";173.10;519.31;1038.62;2077.24;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"TN";1;5292.00;"Female";"Non-Tobacco";"";9/13/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";231.13;693.38;1386.77;2773.53;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"TN";1;5292.00;"Female";"Tobacco";"";9/13/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";198.97;596.91;1193.82;2387.63;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"TN";1;5292.00;"Female";"Tobacco";"";9/13/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";265.66;796.99;1593.98;3187.96;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"TN";1;5292.00;"Male";"Non-Tobacco";"";9/13/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";198.97;596.91;1193.82;2387.63;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"TN";1;5292.00;"Male";"Non-Tobacco";"";9/13/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";265.66;796.99;1593.98;3187.96;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"TN";1;5292.00;"Male";"Tobacco";"";9/13/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";228.70;686.10;1372.20;2744.40;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"TN";1;5292.00;"Male";"Tobacco";"";9/13/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";305.36;916.08;1832.16;3664.32;"$25";
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";1;5330.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";199.06;597.18;1194.36;2388.72;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";1;5330.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";253.98;761.94;1523.89;3047.77;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";1;5330.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";227.06;681.19;1362.38;2724.75;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";1;5330.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";290.19;870.57;1741.14;3482.28;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";1;5330.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";227.06;681.19;1362.38;2724.75;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";1;5330.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";290.19;870.57;1741.14;3482.28;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";1;5330.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";259.25;777.75;1555.50;3111.00;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";1;5330.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";331.81;995.43;1990.86;3981.72;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";2;5331.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";217.80;653.40;1306.81;2613.61;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";2;5331.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";278.21;834.64;1669.28;3338.56;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";2;5331.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";248.60;745.81;1491.62;2983.24;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";2;5331.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";318.04;954.13;1908.26;3816.52;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";2;5331.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";248.60;745.81;1491.62;2983.24;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";2;5331.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";318.04;954.13;1908.27;3816.53;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";2;5331.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"N";"70";284.01;852.03;1704.06;3408.11;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";2;5331.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"N";"85";363.82;1091.48;2182.95;4365.90;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";3;5332.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";236.54;709.62;1419.24;2838.48;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";3;5332.00;"Female";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";302.45;907.34;1814.68;3629.35;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";3;5332.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";270.14;810.43;1620.86;3241.71;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";3;5332.00;"Female";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";345.90;1037.69;2075.38;4150.75;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";3;5332.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";270.14;810.43;1620.87;3241.73;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";3;5332.00;"Male";"Non-Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";345.90;1037.69;2075.39;4150.77;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";3;5332.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";308.77;926.31;1852.61;3705.22;;
"Gerber Life Insurance Company";"Gerber Life";70939.00;"F";"WI";3;5332.00;"Male";"Tobacco";"";9/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";395.84;1187.52;2375.05;4750.09;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"AK";1;2111.00;"Female";"Non-Tobacco";"";2/1/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";94.62;285.48;559.98;1098.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"AK";1;2111.00;"Female";"Non-Tobacco";"";2/1/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";101.31;305.24;598.74;1174.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"AK";1;2111.00;"Female";"Tobacco";"";2/1/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";94.62;285.48;559.98;1098.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"AK";1;2111.00;"Female";"Tobacco";"";2/1/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";101.31;305.24;598.74;1174.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"AK";1;2111.00;"Male";"Non-Tobacco";"";2/1/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";94.62;285.48;559.98;1098.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"AK";1;2111.00;"Male";"Non-Tobacco";"";2/1/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";101.31;305.24;598.74;1174.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"AK";1;2111.00;"Male";"Tobacco";"";2/1/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";94.62;285.48;559.98;1098.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"AK";1;2111.00;"Male";"Tobacco";"";2/1/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";101.31;305.24;598.74;1174.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"MI";1;7270.00;"Female";"Non-Tobacco";"";2/15/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";109.50;330.00;647.00;1268.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"MI";1;7270.00;"Female";"Non-Tobacco";"";2/15/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";118.50;356.00;698.00;1368.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"MI";1;7270.00;"Female";"Tobacco";"";2/15/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";109.50;330.00;647.00;1268.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"MI";1;7270.00;"Female";"Tobacco";"";2/15/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";118.50;356.00;698.00;1368.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"MI";1;7270.00;"Male";"Non-Tobacco";"";2/15/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";109.50;330.00;647.00;1268.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"MI";1;7270.00;"Male";"Non-Tobacco";"";2/15/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";118.50;356.00;698.00;1368.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"MI";1;7270.00;"Male";"Tobacco";"";2/15/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";109.50;330.00;647.00;1268.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"MI";1;7270.00;"Male";"Tobacco";"";2/15/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";118.50;356.00;698.00;1368.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"TN";1;7282.00;"Female";"Non-Tobacco";"";3/15/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";101.00;304.00;596.00;1168.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"TN";1;7282.00;"Female";"Non-Tobacco";"";3/15/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";108.00;325.00;638.00;1250.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"TN";1;7282.00;"Female";"Tobacco";"";3/15/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";101.00;304.00;596.00;1168.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"TN";1;7282.00;"Female";"Tobacco";"";3/15/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";108.00;325.00;638.00;1250.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"TN";1;7282.00;"Male";"Non-Tobacco";"";3/15/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";101.00;304.00;596.00;1168.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"TN";1;7282.00;"Male";"Non-Tobacco";"";3/15/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";108.00;325.00;638.00;1250.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"TN";1;7282.00;"Male";"Tobacco";"";3/15/2013 0:00:00;"Attained Age";70.00;"Y";"Y";"70";101.00;304.00;596.00;1168.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"A";"TN";1;7282.00;"Male";"Tobacco";"";3/15/2013 0:00:00;"Attained Age";85.00;"Y";"Y";"85";108.00;325.00;638.00;1250.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"F";"AK";1;2111.00;"Female";"Non-Tobacco";"";2/1/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";153.41;459.16;900.66;1766.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"F";"AK";1;2111.00;"Female";"Non-Tobacco";"";2/1/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";187.11;558.74;1095.99;2149.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"F";"AK";1;2111.00;"Female";"Tobacco";"";2/1/2012 0:00:00;"Attained Age";70.00;"Y";"Y";"70";153.41;459.16;900.66;1766.00;;
"Globe Life and Accident Insurance Company (Direct to Consumer)";"Globe Life";91472.00;"F";"AK";1;2111.00;"Female";"Tobacco";"";2/1/2012 0:00:00;"Attained Age";85.00;"Y";"Y";"85";187.11;558.74;1095.99;2149.00;;
